order,tile_id,slide,image,context,tile_um,context_um,core_box,dup_of
851,R25-264-32_x013824_y019456,R25-264-32,images/R25-264-32_x013824_y019456.png,context/R25-264-32_x013824_y019456.jpg,253.6,760.8,341 341 341 341,
852,R26-122-31_HE_98_x020992_y018944,R26-122-31_HE_98,images/R26-122-31_HE_98_x020992_y018944.png,context/R26-122-31_HE_98_x020992_y018944.jpg,253.6,760.8,341 341 341 341,
853,R26-122-34_HE_93_x016896_y007680,R26-122-34_HE_93,images/R26-122-34_HE_93_x016896_y007680.png,context/R26-122-34_HE_93_x016896_y007680.jpg,253.6,760.8,341 341 341 341,
854,R25-264-3_x012800_y007680__r2,R25-264-3,images/R25-264-3_x012800_y007680.png,context/R25-264-3_x012800_y007680.jpg,253.6,760.8,341 341 341 341,R25-264-3_x012800_y007680
855,R25-264-35_x014848_y026112,R25-264-35,images/R25-264-35_x014848_y026112.png,context/R25-264-35_x014848_y026112.jpg,253.6,760.8,341 341 341 341,
856,R26-122-23_HE_91_x007680_y014848__r2,R26-122-23_HE_91,images/R26-122-23_HE_91_x007680_y014848.png,context/R26-122-23_HE_91_x007680_y014848.jpg,253.6,760.8,341 341 341 341,R26-122-23_HE_91_x007680_y014848
857,R26-122-19_HE_103_x010752_y013312,R26-122-19_HE_103,images/R26-122-19_HE_103_x010752_y013312.png,context/R26-122-19_HE_103_x010752_y013312.jpg,253.6,760.8,341 341 341 341,
858,R25-264-12_x030208_y014848,R25-264-12,images/R25-264-12_x030208_y014848.png,context/R25-264-12_x030208_y014848.jpg,253.6,760.8,341 341 341 341,
859,R25-264-34_x015360_y018944,R25-264-34,images/R25-264-34_x015360_y018944.png,context/R25-264-34_x015360_y018944.jpg,253.6,760.8,341 341 341 341,
860,R25-264-31_x011776_y019968,R25-264-31,images/R25-264-31_x011776_y019968.png,context/R25-264-31_x011776_y019968.jpg,253.6,760.8,341 341 341 341,
861,R25-264-1_x015360_y023040,R25-264-1,images/R25-264-1_x015360_y023040.png,context/R25-264-1_x015360_y023040.jpg,253.6,760.8,341 341 341 341,
862,R25-264-3_x037376_y020992,R25-264-3,images/R25-264-3_x037376_y020992.png,context/R25-264-3_x037376_y020992.jpg,253.6,760.8,341 341 341 341,
863,R25-264-12_x026112_y014336,R25-264-12,images/R25-264-12_x026112_y014336.png,context/R25-264-12_x026112_y014336.jpg,253.6,760.8,341 341 341 341,
864,R25-264-30_x012800_y014336__r2,R25-264-30,images/R25-264-30_x012800_y014336.png,context/R25-264-30_x012800_y014336.jpg,253.6,760.8,341 341 341 341,R25-264-30_x012800_y014336
865,R25-264-37_x017920_y007680__r2,R25-264-37,images/R25-264-37_x017920_y007680.png,context/R25-264-37_x017920_y007680.jpg,253.6,760.8,341 341 341 341,R25-264-37_x017920_y007680
866,R26-122-26_HE_107_x009216_y017408,R26-122-26_HE_107,images/R26-122-26_HE_107_x009216_y017408.png,context/R26-122-26_HE_107_x009216_y017408.jpg,253.6,760.8,341 341 341 341,
867,R25-264-12_x023040_y015360,R25-264-12,images/R25-264-12_x023040_y015360.png,context/R25-264-12_x023040_y015360.jpg,253.6,760.8,341 341 341 341,
868,R26-122-3_HE_72_x006656_y009728__r2,R26-122-3_HE_72,images/R26-122-3_HE_72_x006656_y009728.png,context/R26-122-3_HE_72_x006656_y009728.jpg,253.6,760.8,341 341 341 341,R26-122-3_HE_72_x006656_y009728
869,R26-122-15_HE_85_x022016_y015360,R26-122-15_HE_85,images/R26-122-15_HE_85_x022016_y015360.png,context/R26-122-15_HE_85_x022016_y015360.jpg,253.6,760.8,341 341 341 341,
870,R25-264-30_x033792_y026112,R25-264-30,images/R25-264-30_x033792_y026112.png,context/R25-264-30_x033792_y026112.jpg,253.6,760.8,341 341 341 341,
871,R25-264-12_x032768_y014336,R25-264-12,images/R25-264-12_x032768_y014336.png,context/R25-264-12_x032768_y014336.jpg,253.6,760.8,341 341 341 341,
872,R25-264-35_x010240_y015360,R25-264-35,images/R25-264-35_x010240_y015360.png,context/R25-264-35_x010240_y015360.jpg,253.6,760.8,341 341 341 341,
873,R25-264-11_x034816_y026624,R25-264-11,images/R25-264-11_x034816_y026624.png,context/R25-264-11_x034816_y026624.jpg,253.6,760.8,341 341 341 341,
874,R26-122-31_HE_98_x028160_y011264,R26-122-31_HE_98,images/R26-122-31_HE_98_x028160_y011264.png,context/R26-122-31_HE_98_x028160_y011264.jpg,253.6,760.8,341 341 341 341,
875,R25-264-1_x029696_y024064,R25-264-1,images/R25-264-1_x029696_y024064.png,context/R25-264-1_x029696_y024064.jpg,253.6,760.8,341 341 341 341,
876,R25-264-10_x015872_y016896,R25-264-10,images/R25-264-10_x015872_y016896.png,context/R25-264-10_x015872_y016896.jpg,253.6,760.8,341 341 341 341,
877,R25-264-12_x033792_y021504,R25-264-12,images/R25-264-12_x033792_y021504.png,context/R25-264-12_x033792_y021504.jpg,253.6,760.8,341 341 341 341,
878,R25-264-3_x040960_y020992__r2,R25-264-3,images/R25-264-3_x040960_y020992.png,context/R25-264-3_x040960_y020992.jpg,253.6,760.8,341 341 341 341,R25-264-3_x040960_y020992
879,R25-264-30_x014848_y014336,R25-264-30,images/R25-264-30_x014848_y014336.png,context/R25-264-30_x014848_y014336.jpg,253.6,760.8,341 341 341 341,
880,R25-264-36_x027648_y016384,R25-264-36,images/R25-264-36_x027648_y016384.png,context/R25-264-36_x027648_y016384.jpg,253.6,760.8,341 341 341 341,
881,R25-264-1_x008704_y024064,R25-264-1,images/R25-264-1_x008704_y024064.png,context/R25-264-1_x008704_y024064.jpg,253.6,760.8,341 341 341 341,
882,R25-264-31_x033792_y009728,R25-264-31,images/R25-264-31_x033792_y009728.png,context/R25-264-31_x033792_y009728.jpg,253.6,760.8,341 341 341 341,
883,R25-264-11_x019968_y012288,R25-264-11,images/R25-264-11_x019968_y012288.png,context/R25-264-11_x019968_y012288.jpg,253.6,760.8,341 341 341 341,
884,R25-264-31_x025600_y019968,R25-264-31,images/R25-264-31_x025600_y019968.png,context/R25-264-31_x025600_y019968.jpg,253.6,760.8,341 341 341 341,
885,R25-264-32_x032768_y010752,R25-264-32,images/R25-264-32_x032768_y010752.png,context/R25-264-32_x032768_y010752.jpg,253.6,760.8,341 341 341 341,
886,R25-264-33_x017920_y007168,R25-264-33,images/R25-264-33_x017920_y007168.png,context/R25-264-33_x017920_y007168.jpg,253.6,760.8,341 341 341 341,
887,R25-264-34_x019456_y018944,R25-264-34,images/R25-264-34_x019456_y018944.png,context/R25-264-34_x019456_y018944.jpg,253.6,760.8,341 341 341 341,
888,R25-264-30_x043008_y008192,R25-264-30,images/R25-264-30_x043008_y008192.png,context/R25-264-30_x043008_y008192.jpg,253.6,760.8,341 341 341 341,
889,R26-122-22_HE_106_x016384_y017920,R26-122-22_HE_106,images/R26-122-22_HE_106_x016384_y017920.png,context/R26-122-22_HE_106_x016384_y017920.jpg,253.6,760.8,341 341 341 341,
890,R25-264-11_x023552_y012288,R25-264-11,images/R25-264-11_x023552_y012288.png,context/R25-264-11_x023552_y012288.jpg,253.6,760.8,341 341 341 341,
891,R25-264-11_x039424_y012288,R25-264-11,images/R25-264-11_x039424_y012288.png,context/R25-264-11_x039424_y012288.jpg,253.6,760.8,341 341 341 341,
892,R25-264-11_x010752_y011776,R25-264-11,images/R25-264-11_x010752_y011776.png,context/R25-264-11_x010752_y011776.jpg,253.6,760.8,341 341 341 341,
893,R26-122-36_HE_95_x004608_y012800,R26-122-36_HE_95,images/R26-122-36_HE_95_x004608_y012800.png,context/R26-122-36_HE_95_x004608_y012800.jpg,253.6,760.8,341 341 341 341,
894,R25-264-1_x009728_y024064__r2,R25-264-1,images/R25-264-1_x009728_y024064.png,context/R25-264-1_x009728_y024064.jpg,253.6,760.8,341 341 341 341,R25-264-1_x009728_y024064
895,R25-264-3_x035840_y014336,R25-264-3,images/R25-264-3_x035840_y014336.png,context/R25-264-3_x035840_y014336.jpg,253.6,760.8,341 341 341 341,
896,R25-264-13_x022528_y018944__r2,R25-264-13,images/R25-264-13_x022528_y018944.png,context/R25-264-13_x022528_y018944.jpg,253.6,760.8,341 341 341 341,R25-264-13_x022528_y018944
897,R25-264-37_x027136_y010240,R25-264-37,images/R25-264-37_x027136_y010240.png,context/R25-264-37_x027136_y010240.jpg,253.6,760.8,341 341 341 341,
898,R25-264-37_x025088_y007680,R25-264-37,images/R25-264-37_x025088_y007680.png,context/R25-264-37_x025088_y007680.jpg,253.6,760.8,341 341 341 341,
899,R25-264-37_x015872_y007680,R25-264-37,images/R25-264-37_x015872_y007680.png,context/R25-264-37_x015872_y007680.jpg,253.6,760.8,341 341 341 341,
900,R25-264-1_x012800_y022016,R25-264-1,images/R25-264-1_x012800_y022016.png,context/R25-264-1_x012800_y022016.jpg,253.6,760.8,341 341 341 341,
901,R25-264-32_x034304_y022016,R25-264-32,images/R25-264-32_x034304_y022016.png,context/R25-264-32_x034304_y022016.jpg,253.6,760.8,341 341 341 341,
902,R25-264-31_x008704_y015872,R25-264-31,images/R25-264-31_x008704_y015872.png,context/R25-264-31_x008704_y015872.jpg,253.6,760.8,341 341 341 341,
903,R25-264-33_x021504_y018944,R25-264-33,images/R25-264-33_x021504_y018944.png,context/R25-264-33_x021504_y018944.jpg,253.6,760.8,341 341 341 341,
904,R26-122-9_HE_78_x009216_y019456,R26-122-9_HE_78,images/R26-122-9_HE_78_x009216_y019456.png,context/R26-122-9_HE_78_x009216_y019456.jpg,253.6,760.8,341 341 341 341,
905,R25-264-3_x036352_y020992,R25-264-3,images/R25-264-3_x036352_y020992.png,context/R25-264-3_x036352_y020992.jpg,253.6,760.8,341 341 341 341,
906,R25-264-35_x006144_y026112,R25-264-35,images/R25-264-35_x006144_y026112.png,context/R25-264-35_x006144_y026112.jpg,253.6,760.8,341 341 341 341,
907,R25-264-37_x015360_y020480,R25-264-37,images/R25-264-37_x015360_y020480.png,context/R25-264-37_x015360_y020480.jpg,253.6,760.8,341 341 341 341,
908,R25-264-1_x022528_y020480__r2,R25-264-1,images/R25-264-1_x022528_y020480.png,context/R25-264-1_x022528_y020480.jpg,253.6,760.8,341 341 341 341,R25-264-1_x022528_y020480
909,R25-264-13_x011264_y011776,R25-264-13,images/R25-264-13_x011264_y011776.png,context/R25-264-13_x011264_y011776.jpg,253.6,760.8,341 341 341 341,
910,R26-122-29_HE_82_x015872_y017408,R26-122-29_HE_82,images/R26-122-29_HE_82_x015872_y017408.png,context/R26-122-29_HE_82_x015872_y017408.jpg,253.6,760.8,341 341 341 341,
911,R25-264-35_x007680_y019968__r2,R25-264-35,images/R25-264-35_x007680_y019968.png,context/R25-264-35_x007680_y019968.jpg,253.6,760.8,341 341 341 341,R25-264-35_x007680_y019968
912,R25-264-32_x020480_y022528,R25-264-32,images/R25-264-32_x020480_y022528.png,context/R25-264-32_x020480_y022528.jpg,253.6,760.8,341 341 341 341,
913,R25-264-13_x041984_y011264,R25-264-13,images/R25-264-13_x041984_y011264.png,context/R25-264-13_x041984_y011264.jpg,253.6,760.8,341 341 341 341,
914,R25-264-32_x023552_y010752,R25-264-32,images/R25-264-32_x023552_y010752.png,context/R25-264-32_x023552_y010752.jpg,253.6,760.8,341 341 341 341,
915,R25-264-30_x023552_y008192,R25-264-30,images/R25-264-30_x023552_y008192.png,context/R25-264-30_x023552_y008192.jpg,253.6,760.8,341 341 341 341,
916,R26-122-29_HE_82_x017920_y016896,R26-122-29_HE_82,images/R26-122-29_HE_82_x017920_y016896.png,context/R26-122-29_HE_82_x017920_y016896.jpg,253.6,760.8,341 341 341 341,
917,R25-264-35_x031744_y019456,R25-264-35,images/R25-264-35_x031744_y019456.png,context/R25-264-35_x031744_y019456.jpg,253.6,760.8,341 341 341 341,
918,R25-264-35_x009216_y009216,R25-264-35,images/R25-264-35_x009216_y009216.png,context/R25-264-35_x009216_y009216.jpg,253.6,760.8,341 341 341 341,
919,R25-264-3_x023040_y014336,R25-264-3,images/R25-264-3_x023040_y014336.png,context/R25-264-3_x023040_y014336.jpg,253.6,760.8,341 341 341 341,
920,R26-122-6_HE_75_x012800_y010240__r2,R26-122-6_HE_75,images/R26-122-6_HE_75_x012800_y010240.png,context/R26-122-6_HE_75_x012800_y010240.jpg,253.6,760.8,341 341 341 341,R26-122-6_HE_75_x012800_y010240
921,R25-264-37_x012800_y020480__r2,R25-264-37,images/R25-264-37_x012800_y020480.png,context/R25-264-37_x012800_y020480.jpg,253.6,760.8,341 341 341 341,R25-264-37_x012800_y020480
922,R25-264-36_x016384_y007680,R25-264-36,images/R25-264-36_x016384_y007680.png,context/R25-264-36_x016384_y007680.jpg,253.6,760.8,341 341 341 341,
923,R26-122-9_HE_78_x010752_y012800,R26-122-9_HE_78,images/R26-122-9_HE_78_x010752_y012800.png,context/R26-122-9_HE_78_x010752_y012800.jpg,253.6,760.8,341 341 341 341,
924,R25-264-1_x024576_y023552,R25-264-1,images/R25-264-1_x024576_y023552.png,context/R25-264-1_x024576_y023552.jpg,253.6,760.8,341 341 341 341,
925,R25-264-3_x017920_y020992,R25-264-3,images/R25-264-3_x017920_y020992.png,context/R25-264-3_x017920_y020992.jpg,253.6,760.8,341 341 341 341,
926,R25-264-3_x009728_y014848,R25-264-3,images/R25-264-3_x009728_y014848.png,context/R25-264-3_x009728_y014848.jpg,253.6,760.8,341 341 341 341,
927,R26-122-3_HE_72_x009216_y016384,R26-122-3_HE_72,images/R26-122-3_HE_72_x009216_y016384.png,context/R26-122-3_HE_72_x009216_y016384.jpg,253.6,760.8,341 341 341 341,
928,R25-264-33_x023552_y018944,R25-264-33,images/R25-264-33_x023552_y018944.png,context/R25-264-33_x023552_y018944.jpg,253.6,760.8,341 341 341 341,
929,R25-264-1_x016896_y020480,R25-264-1,images/R25-264-1_x016896_y020480.png,context/R25-264-1_x016896_y020480.jpg,253.6,760.8,341 341 341 341,
930,R25-264-3_x030208_y014336__r2,R25-264-3,images/R25-264-3_x030208_y014336.png,context/R25-264-3_x030208_y014336.jpg,253.6,760.8,341 341 341 341,R25-264-3_x030208_y014336
931,R25-264-1_x006656_y024064,R25-264-1,images/R25-264-1_x006656_y024064.png,context/R25-264-1_x006656_y024064.jpg,253.6,760.8,341 341 341 341,
932,R25-264-33_x019968_y017408__r2,R25-264-33,images/R25-264-33_x019968_y017408.png,context/R25-264-33_x019968_y017408.jpg,253.6,760.8,341 341 341 341,R25-264-33_x019968_y017408
933,R26-122-1_HE_70_x023040_y005632,R26-122-1_HE_70,images/R26-122-1_HE_70_x023040_y005632.png,context/R26-122-1_HE_70_x023040_y005632.jpg,253.6,760.8,341 341 341 341,
934,R26-122-1_HE_70_x017408_y022016,R26-122-1_HE_70,images/R26-122-1_HE_70_x017408_y022016.png,context/R26-122-1_HE_70_x017408_y022016.jpg,253.6,760.8,341 341 341 341,
935,R25-264-36_x026112_y011776__r2,R25-264-36,images/R25-264-36_x026112_y011776.png,context/R25-264-36_x026112_y011776.jpg,253.6,760.8,341 341 341 341,R25-264-36_x026112_y011776
936,R25-264-35_x012800_y009728,R25-264-35,images/R25-264-35_x012800_y009728.png,context/R25-264-35_x012800_y009728.jpg,253.6,760.8,341 341 341 341,
937,R25-264-36_x017920_y011776,R25-264-36,images/R25-264-36_x017920_y011776.png,context/R25-264-36_x017920_y011776.jpg,253.6,760.8,341 341 341 341,
938,R25-264-32_x028160_y022016,R25-264-32,images/R25-264-32_x028160_y022016.png,context/R25-264-32_x028160_y022016.jpg,253.6,760.8,341 341 341 341,
939,R25-264-31_x022016_y019968,R25-264-31,images/R25-264-31_x022016_y019968.png,context/R25-264-31_x022016_y019968.jpg,253.6,760.8,341 341 341 341,
940,R25-264-3_x032768_y027648__r2,R25-264-3,images/R25-264-3_x032768_y027648.png,context/R25-264-3_x032768_y027648.jpg,253.6,760.8,341 341 341 341,R25-264-3_x032768_y027648
941,R25-264-33_x029184_y017920,R25-264-33,images/R25-264-33_x029184_y017920.png,context/R25-264-33_x029184_y017920.jpg,253.6,760.8,341 341 341 341,
942,R25-264-12_x018432_y015360,R25-264-12,images/R25-264-12_x018432_y015360.png,context/R25-264-12_x018432_y015360.jpg,253.6,760.8,341 341 341 341,
943,R25-264-33_x021504_y007680,R25-264-33,images/R25-264-33_x021504_y007680.png,context/R25-264-33_x021504_y007680.jpg,253.6,760.8,341 341 341 341,
944,R25-264-12_x010240_y014848,R25-264-12,images/R25-264-12_x010240_y014848.png,context/R25-264-12_x010240_y014848.jpg,253.6,760.8,341 341 341 341,
945,R25-264-31_x018944_y016384,R25-264-31,images/R25-264-31_x018944_y016384.png,context/R25-264-31_x018944_y016384.jpg,253.6,760.8,341 341 341 341,
946,R25-264-12_x025088_y022016__r2,R25-264-12,images/R25-264-12_x025088_y022016.png,context/R25-264-12_x025088_y022016.jpg,253.6,760.8,341 341 341 341,R25-264-12_x025088_y022016
947,R25-264-37_x014336_y010752,R25-264-37,images/R25-264-37_x014336_y010752.png,context/R25-264-37_x014336_y010752.jpg,253.6,760.8,341 341 341 341,
948,R26-122-38_HE_97_x010240_y010752,R26-122-38_HE_97,images/R26-122-38_HE_97_x010240_y010752.png,context/R26-122-38_HE_97_x010240_y010752.jpg,253.6,760.8,341 341 341 341,
949,R25-264-11_x020480_y026112,R25-264-11,images/R25-264-11_x020480_y026112.png,context/R25-264-11_x020480_y026112.jpg,253.6,760.8,341 341 341 341,
950,R25-264-33_x034304_y014848__r2,R25-264-33,images/R25-264-33_x034304_y014848.png,context/R25-264-33_x034304_y014848.jpg,253.6,760.8,341 341 341 341,R25-264-33_x034304_y014848
951,R25-264-35_x010240_y009728,R25-264-35,images/R25-264-35_x010240_y009728.png,context/R25-264-35_x010240_y009728.jpg,253.6,760.8,341 341 341 341,
952,R25-264-3_x017408_y014336,R25-264-3,images/R25-264-3_x017408_y014336.png,context/R25-264-3_x017408_y014336.jpg,253.6,760.8,341 341 341 341,
953,R25-264-1_x019456_y021504,R25-264-1,images/R25-264-1_x019456_y021504.png,context/R25-264-1_x019456_y021504.jpg,253.6,760.8,341 341 341 341,
954,R26-122-17_HE_101_x011776_y018944,R26-122-17_HE_101,images/R26-122-17_HE_101_x011776_y018944.png,context/R26-122-17_HE_101_x011776_y018944.jpg,253.6,760.8,341 341 341 341,
955,R25-264-35_x009728_y025600,R25-264-35,images/R25-264-35_x009728_y025600.png,context/R25-264-35_x009728_y025600.jpg,253.6,760.8,341 341 341 341,
956,R25-264-32_x016896_y019968__r2,R25-264-32,images/R25-264-32_x016896_y019968.png,context/R25-264-32_x016896_y019968.jpg,253.6,760.8,341 341 341 341,R25-264-32_x016896_y019968
957,R26-122-3_HE_72_x016384_y015872,R26-122-3_HE_72,images/R26-122-3_HE_72_x016384_y015872.png,context/R26-122-3_HE_72_x016384_y015872.jpg,253.6,760.8,341 341 341 341,
958,R25-264-1_x030208_y021504,R25-264-1,images/R25-264-1_x030208_y021504.png,context/R25-264-1_x030208_y021504.jpg,253.6,760.8,341 341 341 341,
959,R26-122-1_HE_70_x020992_y011776,R26-122-1_HE_70,images/R26-122-1_HE_70_x020992_y011776.png,context/R26-122-1_HE_70_x020992_y011776.jpg,253.6,760.8,341 341 341 341,
960,R26-122-22_HE_106_x007680_y011264,R26-122-22_HE_106,images/R26-122-22_HE_106_x007680_y011264.png,context/R26-122-22_HE_106_x007680_y011264.jpg,253.6,760.8,341 341 341 341,
961,R25-264-36_x004096_y016896,R25-264-36,images/R25-264-36_x004096_y016896.png,context/R25-264-36_x004096_y016896.jpg,253.6,760.8,341 341 341 341,
962,R25-264-1_x029184_y021504,R25-264-1,images/R25-264-1_x029184_y021504.png,context/R25-264-1_x029184_y021504.jpg,253.6,760.8,341 341 341 341,
963,R25-264-11_x039936_y011264__r2,R25-264-11,images/R25-264-11_x039936_y011264.png,context/R25-264-11_x039936_y011264.jpg,253.6,760.8,341 341 341 341,R25-264-11_x039936_y011264
964,R26-122-10_HE_79_x007168_y008704,R26-122-10_HE_79,images/R26-122-10_HE_79_x007168_y008704.png,context/R26-122-10_HE_79_x007168_y008704.jpg,253.6,760.8,341 341 341 341,
965,R25-264-12_x022016_y015360,R25-264-12,images/R25-264-12_x022016_y015360.png,context/R25-264-12_x022016_y015360.jpg,253.6,760.8,341 341 341 341,
966,R25-264-33_x031232_y018432,R25-264-33,images/R25-264-33_x031232_y018432.png,context/R25-264-33_x031232_y018432.jpg,253.6,760.8,341 341 341 341,
967,R25-264-34_x028672_y011776,R25-264-34,images/R25-264-34_x028672_y011776.png,context/R25-264-34_x028672_y011776.jpg,253.6,760.8,341 341 341 341,
968,R25-264-32_x029696_y022528,R25-264-32,images/R25-264-32_x029696_y022528.png,context/R25-264-32_x029696_y022528.jpg,253.6,760.8,341 341 341 341,
969,R26-122-3_HE_72_x012288_y009216,R26-122-3_HE_72,images/R26-122-3_HE_72_x012288_y009216.png,context/R26-122-3_HE_72_x012288_y009216.jpg,253.6,760.8,341 341 341 341,
970,R25-264-30_x007168_y014336,R25-264-30,images/R25-264-30_x007168_y014336.png,context/R25-264-30_x007168_y014336.jpg,253.6,760.8,341 341 341 341,
971,R25-264-36_x004096_y012288,R25-264-36,images/R25-264-36_x004096_y012288.png,context/R25-264-36_x004096_y012288.jpg,253.6,760.8,341 341 341 341,
972,R25-264-33_x011776_y018432__r2,R25-264-33,images/R25-264-33_x011776_y018432.png,context/R25-264-33_x011776_y018432.jpg,253.6,760.8,341 341 341 341,R25-264-33_x011776_y018432
973,R26-122-23_HE_91_x026624_y014848,R26-122-23_HE_91,images/R26-122-23_HE_91_x026624_y014848.png,context/R26-122-23_HE_91_x026624_y014848.jpg,253.6,760.8,341 341 341 341,
974,R25-264-37_x032768_y010240,R25-264-37,images/R25-264-37_x032768_y010240.png,context/R25-264-37_x032768_y010240.jpg,253.6,760.8,341 341 341 341,
975,R25-264-35_x036352_y019456,R25-264-35,images/R25-264-35_x036352_y019456.png,context/R25-264-35_x036352_y019456.jpg,253.6,760.8,341 341 341 341,
976,R25-264-31_x012288_y009728,R25-264-31,images/R25-264-31_x012288_y009728.png,context/R25-264-31_x012288_y009728.jpg,253.6,760.8,341 341 341 341,
977,R25-264-1_x023552_y020480__r2,R25-264-1,images/R25-264-1_x023552_y020480.png,context/R25-264-1_x023552_y020480.jpg,253.6,760.8,341 341 341 341,R25-264-1_x023552_y020480
