tile_id,slide,cohort,diet,batch,split,band,score,score_pct,n_scored_cells,x,y,size,tissue_fraction,frame_tiles,frame_patches,dup_of,order
R25-264-34_x031232_y018944,R25-264-34,MASH,unknown,2025-08-25HE,train,high,3.6025,90.83,2,31232,18944,512,1.0,,,,1094
R25-264-36_x019968_y012288,R25-264-36,MASH,unknown,2025-08-25HE,train,mid,2.7742,49.3,3,19968,12288,512,1.0,,,,1095
R25-264-1_x006144_y022528,R25-264-1,MASH,unknown,2025-08-25HE,train,high,6.0119,100.0,2,6144,22528,512,1.0,,,,1096
R25-264-12_x022016_y010752,R25-264-12,MASH,unknown,2025-08-25HE,test,high,3.7626,93.94,1,22016,10752,512,1.0,,,,1097
R25-264-1_x022528_y024064,R25-264-1,MASH,unknown,2025-08-25HE,train,upper,1.1167,74.4,1,22528,24064,512,1.0,,,,1098
R26-122-19_HE_103_x008704_y019968,R26-122-19_HE_103,CCl4,unknown,2026-04-20_CCl4_HE,train,mid,2.3546,48.85,7,8704,19968,512,1.0,,,,1099
R25-264-35_x020480_y025088,R25-264-35,MASH,unknown,2025-08-25HE,test,mid,2.1268,41.99,2,20480,25088,512,1.0,,,,1100
R25-264-11_x011264_y010752,R25-264-11,MASH,unknown,2025-08-25HE,train,low,,0.0,0,11264,10752,512,1.0,,,,1101
R25-264-32_x008192_y019968,R25-264-32,MASH,unknown,2025-08-25HE,test,high,6.0135,98.1,2,8192,19968,512,1.0,,,,1102
R25-264-30_x012800_y019968,R25-264-30,MASH,unknown,2025-08-25HE,train,upper,2.9792,73.12,2,12800,19968,512,1.0,,,,1103
R25-264-3_x038400_y027648,R25-264-3,MASH,unknown,2025-08-25HE,train,high,5.6189,96.62,3,38400,27648,512,1.0,,,,1104
R25-264-3_x005632_y014848,R25-264-3,MASH,unknown,2025-08-25HE,train,upper,3.5997,80.07,5,5632,14848,512,1.0,,,,1105
R25-264-37_x033280_y019968,R25-264-37,MASH,unknown,2025-08-25HE,train,anchor,1.7337,23.02,3,33280,19968,512,1.0,,,,1106
R25-264-35_x018432_y015360,R25-264-35,MASH,unknown,2025-08-25HE,test,anchor,1.3589,28.45,2,18432,15360,512,1.0,,,,1107
R25-264-11_x016896_y010752,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,-2.3761,2.9,1,16896,10752,512,1.0,,,,1108
R25-264-33_x029184_y007680,R25-264-33,MASH,unknown,2025-08-25HE,train,anchor,2.781,61.76,4,29184,7680,512,1.0,,,,1109
R25-264-37_x017408_y010752,R25-264-37,MASH,unknown,2025-08-25HE,train,high,7.1225,97.44,12,17408,10752,512,1.0,,,,1110
R25-264-13_x013824_y011776,R25-264-13,MASH,unknown,2025-08-25HE,train,low,-1.5049,8.63,1,13824,11776,512,1.0,,,,1111
R25-264-13_x018432_y011264,R25-264-13,MASH,unknown,2025-08-25HE,train,high,4.5492,92.65,3,18432,11264,512,1.0,,,,1112
R25-264-37_x025600_y010240,R25-264-37,MASH,unknown,2025-08-25HE,train,upper,4.4088,74.17,8,25600,10240,512,1.0,,,,1113
R25-264-13_x020480_y011264,R25-264-13,MASH,unknown,2025-08-25HE,train,anchor,-1.6626,7.03,2,20480,11264,512,1.0,,,,1114
R25-264-35_x026112_y015360,R25-264-35,MASH,unknown,2025-08-25HE,test,low,-2.5117,1.38,1,26112,15360,512,1.0,,,,1115
R25-264-37_x032768_y010240__r2,R25-264-37,MASH,unknown,2025-08-25HE,train,anchor,6.9638,96.93,8,32768,10240,512,1.0,,,R25-264-37_x032768_y010240,1116
R25-264-34_x025600_y011776,R25-264-34,MASH,unknown,2025-08-25HE,train,mid,0.9656,42.81,2,25600,11776,512,1.0,,,,1117
R25-264-37_x013312_y007680,R25-264-37,MASH,unknown,2025-08-25HE,train,low,-0.8752,2.05,7,13312,7680,512,1.0,,,,1118
R26-122-17_HE_101_x019456_y016896,R26-122-17_HE_101,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,4.3464,79.69,8,19456,16896,512,1.0,,,,1119
R25-264-12_x031744_y010752,R25-264-12,MASH,unknown,2025-08-25HE,test,upper,2.7658,82.25,3,31744,10752,512,1.0,,,,1120
R25-264-33_x022528_y017408,R25-264-33,MASH,unknown,2025-08-25HE,train,anchor,0.3318,13.24,4,22528,17408,512,1.0,,,,1121
R25-264-35_x028672_y015360,R25-264-35,MASH,unknown,2025-08-25HE,test,anchor,3.261,65.47,4,28672,15360,512,1.0,,,,1122
R25-264-36_x024064_y020992,R25-264-36,MASH,unknown,2025-08-25HE,train,upper,4.8375,86.83,3,24064,20992,512,1.0,,,,1123
R26-122-17_HE_101_x010752_y016384,R26-122-17_HE_101,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.0704,95.79,9,10752,16384,512,0.9991,,,,1124
R25-264-31_x011776_y019968__r2,R25-264-31,MASH,unknown,2025-08-25HE,test,low,,0.0,0,11776,19968,512,1.0,,,R25-264-31_x011776_y019968,1125
R25-264-3_x041472_y007168,R25-264-3,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,41472,7168,512,1.0,,,,1126
R26-122-34_HE_93_x012288_y008192,R26-122-34_HE_93,CCl4,unknown,2026-04-20_CCl4_HE,test,upper,3.9449,72.28,3,12288,8192,512,1.0,,,,1127
R25-264-34_x026112_y010240,R25-264-34,MASH,unknown,2025-08-25HE,train,mid,0.9149,41.59,3,26112,10240,512,1.0,,,,1128
R25-264-30_x012288_y026624__r2,R25-264-30,MASH,unknown,2025-08-25HE,train,mid,1.7316,56.52,2,12288,26624,512,1.0,,,R25-264-30_x012288_y026624,1129
R25-264-36_x030208_y006656__r2,R25-264-36,MASH,unknown,2025-08-25HE,train,low,-1.6543,3.64,1,30208,6656,512,1.0,,,R25-264-36_x030208_y006656,1130
R25-264-10_x026624_y006144,R25-264-10,MASH,unknown,2025-08-25HE,test,high,7.6682,98.58,4,26624,6144,512,1.0,,,,1131
R25-264-32_x041984_y018944,R25-264-32,MASH,unknown,2025-08-25HE,test,mid,1.3859,46.01,2,41984,18944,512,1.0,,,,1132
R25-264-35_x012288_y019968,R25-264-35,MASH,unknown,2025-08-25HE,test,mid,2.7729,56.35,2,12288,19968,512,1.0,,,,1133
R25-264-30_x031232_y008192,R25-264-30,MASH,unknown,2025-08-25HE,train,low,,0.0,0,31232,8192,512,1.0,,,,1134
R25-264-3_x027648_y020992,R25-264-3,MASH,unknown,2025-08-25HE,train,low,-0.3349,13.85,1,27648,20992,512,1.0,,,,1135
R25-264-32_x025088_y019456,R25-264-32,MASH,unknown,2025-08-25HE,test,anchor,-2.7436,5.32,1,25088,19456,512,1.0,,,,1136
R25-264-12_x005632_y022016,R25-264-12,MASH,unknown,2025-08-25HE,test,upper,2.7665,82.68,1,5632,22016,512,1.0,,,,1137
R26-122-34_HE_93_x006656_y008192,R26-122-34_HE_93,CCl4,unknown,2026-04-20_CCl4_HE,test,mid,2.2816,35.87,2,6656,8192,512,1.0,,,,1138
R25-264-11_x031232_y026112,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,3.7609,77.42,2,31232,26112,512,1.0,,,,1139
R25-264-30_x041984_y019456,R25-264-30,MASH,unknown,2025-08-25HE,train,anchor,-0.1011,25.69,1,41984,19456,512,1.0,,,,1140
R25-264-30_x014848_y008192,R25-264-30,MASH,unknown,2025-08-25HE,train,mid,2.1135,61.26,1,14848,8192,512,1.0,,,,1141
R25-264-35_x013312_y019968__r2,R25-264-35,MASH,unknown,2025-08-25HE,test,low,0.195,11.33,2,13312,19968,512,1.0,,,R25-264-35_x013312_y019968,1142
R25-264-35_x010752_y019968,R25-264-35,MASH,unknown,2025-08-25HE,test,anchor,3.3607,67.68,2,10752,19968,512,1.0,,,,1143
R25-264-13_x019456_y018944,R25-264-13,MASH,unknown,2025-08-25HE,train,mid,1.1208,39.94,1,19456,18944,512,1.0,,,,1144
R25-264-32_x034304_y018944,R25-264-32,MASH,unknown,2025-08-25HE,test,high,4.8157,93.54,4,34304,18944,512,1.0,,,,1145
R25-264-11_x025600_y010240,R25-264-11,MASH,unknown,2025-08-25HE,train,mid,2.4796,55.16,1,25600,10240,512,0.8292,,,,1146
R25-264-12_x017408_y022016,R25-264-12,MASH,unknown,2025-08-25HE,test,upper,2.1291,73.16,2,17408,22016,512,1.0,,,,1147
R25-264-37_x020992_y009216,R25-264-37,MASH,unknown,2025-08-25HE,train,anchor,4.2449,71.61,5,20992,9216,512,1.0,,,,1148
R25-264-31_x009728_y009728,R25-264-31,MASH,unknown,2025-08-25HE,test,upper,3.2408,70.86,4,9728,9728,512,1.0,,,,1149
R25-264-31_x030720_y009728,R25-264-31,MASH,unknown,2025-08-25HE,test,low,-1.7111,6.44,1,30720,9728,512,1.0,,,,1150
R25-264-34_x018432_y010752,R25-264-34,MASH,unknown,2025-08-25HE,train,anchor,1.3836,52.91,3,18432,10752,512,1.0,,,,1151
R25-264-34_x028672_y009728,R25-264-34,MASH,unknown,2025-08-25HE,train,upper,2.5073,73.09,2,28672,9728,512,1.0,,,,1152
R25-264-11_x010752_y026624__r2,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,-1.6262,6.45,1,10752,26624,512,1.0,,,R25-264-11_x010752_y026624,1153
R25-264-37_x026624_y009216,R25-264-37,MASH,unknown,2025-08-25HE,train,anchor,2.2312,32.23,5,26624,9216,512,1.0,,,,1154
R25-264-13_x005120_y023552__r2,R25-264-13,MASH,unknown,2025-08-25HE,train,upper,3.0646,72.52,3,5120,23552,512,1.0,,,R25-264-13_x005120_y023552,1155
R25-264-37_x022528_y008192,R25-264-37,MASH,unknown,2025-08-25HE,train,anchor,1.4626,19.18,1,22528,8192,512,1.0,,,,1156
R25-264-33_x021504_y019968,R25-264-33,MASH,unknown,2025-08-25HE,train,mid,2.6914,59.12,4,21504,19968,512,1.0,,,,1157
R26-122-17_HE_101_x008704_y017920,R26-122-17_HE_101,CCl4,unknown,2026-04-20_CCl4_HE,train,low,1.6719,25.67,4,8704,17920,512,0.8595,,,,1158
R25-264-11_x013312_y012800,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,13312,12800,512,1.0,,,,1159
R25-264-31_x017920_y009728,R25-264-31,MASH,unknown,2025-08-25HE,test,high,6.2223,96.93,2,17920,9728,512,1.0,,,,1160
R25-264-1_x020992_y024064,R25-264-1,MASH,unknown,2025-08-25HE,train,anchor,-1.8842,17.26,1,20992,24064,512,1.0,,,,1161
R25-264-11_x012800_y010240,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,8.193,99.68,3,12800,10240,512,1.0,,,,1162
R25-264-36_x010752_y020992,R25-264-36,MASH,unknown,2025-08-25HE,train,mid,3.2311,60.22,1,10752,20992,512,1.0,,,,1163
R25-264-12_x039936_y021504,R25-264-12,MASH,unknown,2025-08-25HE,test,mid,0.4829,48.92,1,39936,21504,512,1.0,,,,1164
R26-122-15_HE_85_x014848_y009728,R26-122-15_HE_85,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,3.9409,56.45,5,14848,9728,512,1.0,,,,1165
R25-264-11_x007680_y010240__r2,R25-264-11,MASH,unknown,2025-08-25HE,train,high,5.285,91.94,5,7680,10240,512,1.0,,,R25-264-11_x007680_y010240,1166
R26-122-9_HE_78_x004608_y013312,R26-122-9_HE_78,CCl4,unknown,2026-04-20_CCl4_HE,test,upper,4.347,79.46,3,4608,13312,512,1.0,,,,1167
R25-264-30_x043008_y019456,R25-264-30,MASH,unknown,2025-08-25HE,train,high,5.5409,96.44,4,43008,19456,512,1.0,,,,1168
R25-264-13_x037376_y011264,R25-264-13,MASH,unknown,2025-08-25HE,train,anchor,3.8153,85.94,2,37376,11264,512,1.0,,,,1169
R25-264-11_x012288_y012800,R25-264-11,MASH,unknown,2025-08-25HE,train,low,,0.0,0,12288,12800,512,1.0,,,,1170
R25-264-10_x011776_y006656,R25-264-10,MASH,unknown,2025-08-25HE,test,mid,1.4556,31.25,2,11776,6656,512,1.0,,,,1171
R26-122-26_HE_107_x006144_y012288,R26-122-26_HE_107,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,5.2034,85.48,3,6144,12288,512,1.0,,,,1172
R25-264-11_x004096_y012800,R25-264-11,MASH,unknown,2025-08-25HE,train,high,6.4918,95.16,2,4096,12800,512,1.0,,,,1173
R25-264-1_x018944_y023040,R25-264-1,MASH,unknown,2025-08-25HE,train,anchor,0.4463,63.1,4,18944,23040,512,1.0,,,,1174
R26-122-38_HE_97_x016384_y010752,R26-122-38_HE_97,CCl4,unknown,2026-04-20_CCl4_HE,test,mid,3.3794,51.65,4,16384,10752,512,1.0,,,,1175
R25-264-33_x022528_y007680,R25-264-33,MASH,unknown,2025-08-25HE,train,low,-0.4884,8.53,1,22528,7680,512,1.0,,,,1176
R25-264-3_x016384_y014336__r2,R25-264-3,MASH,unknown,2025-08-25HE,train,high,4.6835,90.88,4,16384,14336,512,1.0,,,R25-264-3_x016384_y014336,1177
R26-122-10_HE_79_x011264_y010752,R26-122-10_HE_79,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,4.4513,87.59,5,11264,10752,512,1.0,,,,1178
R25-264-12_x007680_y011264,R25-264-12,MASH,unknown,2025-08-25HE,test,anchor,,0.0,0,7680,11264,512,1.0,,,,1179
R25-264-36_x018432_y016384,R25-264-36,MASH,unknown,2025-08-25HE,train,upper,4.2403,77.59,1,18432,16384,512,0.9651,,,,1180
R25-264-11_x021504_y012288,R25-264-11,MASH,unknown,2025-08-25HE,train,high,7.0964,96.45,4,21504,12288,512,1.0,,,,1181
R25-264-3_x013824_y014848,R25-264-3,MASH,unknown,2025-08-25HE,train,upper,3.3205,77.03,2,13824,14848,512,1.0,,,,1182
R25-264-12_x018432_y022016,R25-264-12,MASH,unknown,2025-08-25HE,test,low,,0.0,0,18432,22016,512,1.0,,,,1183
R25-264-33_x016896_y007168,R25-264-33,MASH,unknown,2025-08-25HE,train,anchor,-0.164,10.0,1,16896,7168,512,1.0,,,,1184
R25-264-32_x011264_y019968,R25-264-32,MASH,unknown,2025-08-25HE,test,mid,2.4028,63.5,2,11264,19968,512,1.0,,,,1185
R25-264-36_x028160_y012288,R25-264-36,MASH,unknown,2025-08-25HE,train,upper,4.4561,81.79,4,28160,12288,512,1.0,,,,1186
R25-264-34_x032768_y010752__r2,R25-264-34,MASH,unknown,2025-08-25HE,train,upper,2.741,78.59,4,32768,10752,512,1.0,,,R25-264-34_x032768_y010752,1187
R26-122-29_HE_82_x017920_y016896__r2,R26-122-29_HE_82,CCl4,unknown,2026-04-20_CCl4_HE,test,upper,4.063,71.67,5,17920,16896,512,1.0,,,R26-122-29_HE_82_x017920_y016896,1188
R25-264-13_x025088_y023040,R25-264-13,MASH,unknown,2025-08-25HE,train,high,4.7041,94.57,3,25088,23040,512,1.0,,,,1189
R26-122-9_HE_78_x007168_y012288,R26-122-9_HE_78,CCl4,unknown,2026-04-20_CCl4_HE,test,high,5.4955,96.22,3,7168,12288,512,1.0,,,,1190
R25-264-11_x028672_y026112__r2,R25-264-11,MASH,unknown,2025-08-25HE,train,low,0.2565,23.23,2,28672,26112,512,1.0,,,R25-264-11_x028672_y026112,1191
R25-264-36_x003072_y016896,R25-264-36,MASH,unknown,2025-08-25HE,train,high,6.2566,96.36,7,3072,16896,512,1.0,,,,1192
R25-264-10_x019968_y022016,R25-264-10,MASH,unknown,2025-08-25HE,test,anchor,0.1434,16.76,1,19968,22016,512,1.0,,,,1193
R25-264-1_x029696_y024064__r2,R25-264-1,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,29696,24064,512,1.0,,,R25-264-1_x029696_y024064,1194
R25-264-1_x017920_y024064,R25-264-1,MASH,unknown,2025-08-25HE,train,mid,0.2714,59.52,5,17920,24064,512,1.0,,,,1195
R26-122-17_HE_101_x024064_y016896,R26-122-17_HE_101,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.5709,97.32,7,24064,16896,512,0.8145,,,,1196
R25-264-30_x030720_y014336,R25-264-30,MASH,unknown,2025-08-25HE,train,upper,3.4542,80.63,2,30720,14336,512,1.0,,,,1197
R25-264-37_x014336_y010752__r2,R25-264-37,MASH,unknown,2025-08-25HE,train,anchor,1.6689,22.25,5,14336,10752,512,1.0,,,R25-264-37_x014336_y010752,1198
R25-264-31_x003584_y017408,R25-264-31,MASH,unknown,2025-08-25HE,test,low,0.7054,26.69,4,3584,17408,512,1.0,,,,1199
R26-122-12_HE_81_x015872_y016896__r2,R26-122-12_HE_81,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,1.2363,13.9,2,15872,16896,512,1.0,,,R26-122-12_HE_81_x015872_y016896,1200
R25-264-3_x003072_y021504,R25-264-3,MASH,unknown,2025-08-25HE,train,anchor,3.6889,81.42,4,3072,21504,512,1.0,,,,1201
R25-264-35_x020992_y019968,R25-264-35,MASH,unknown,2025-08-25HE,test,high,5.2497,90.88,11,20992,19968,512,0.9412,,,,1202
R25-264-35_x003072_y020480__r2,R25-264-35,MASH,unknown,2025-08-25HE,test,mid,3.1881,63.26,2,3072,20480,512,1.0,,,R25-264-35_x003072_y020480,1203
R25-264-36_x027648_y007168,R25-264-36,MASH,unknown,2025-08-25HE,train,mid,2.8704,50.98,2,27648,7168,512,1.0,,,,1204
R26-122-34_HE_93_x023040_y012800,R26-122-34_HE_93,CCl4,unknown,2026-04-20_CCl4_HE,test,high,6.2205,98.37,5,23040,12800,512,1.0,,,,1205
R26-122-22_HE_106_x021504_y011264__r2,R26-122-22_HE_106,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.1373,91.53,7,21504,11264,512,1.0,,,R26-122-22_HE_106_x021504_y011264,1206
R25-264-32_x040448_y018944,R25-264-32,MASH,unknown,2025-08-25HE,test,upper,3.2966,76.81,3,40448,18944,512,1.0,,,,1207
R25-264-3_x018944_y014336,R25-264-3,MASH,unknown,2025-08-25HE,train,upper,3.6236,80.74,1,18944,14336,512,1.0,,,,1208
R25-264-10_x027648_y006656,R25-264-10,MASH,unknown,2025-08-25HE,test,low,-0.0921,13.92,2,27648,6656,512,1.0,,,,1209
R25-264-31_x030720_y015360,R25-264-31,MASH,unknown,2025-08-25HE,test,mid,1.773,45.71,2,30720,15360,512,1.0,,,,1210
R25-264-31_x020992_y019968,R25-264-31,MASH,unknown,2025-08-25HE,test,upper,4.3491,85.89,1,20992,19968,512,1.0,,,,1211
R25-264-32_x028672_y018944,R25-264-32,MASH,unknown,2025-08-25HE,test,upper,3.1093,74.52,1,28672,18944,512,1.0,,,,1212
R25-264-37_x033792_y007168,R25-264-37,MASH,unknown,2025-08-25HE,train,anchor,10.1765,100.0,7,33792,7168,512,1.0,,,,1213
R25-264-32_x015872_y011264,R25-264-32,MASH,unknown,2025-08-25HE,test,mid,1.9381,55.13,2,15872,11264,512,1.0,,,,1214
R25-264-37_x036352_y008704,R25-264-37,MASH,unknown,2025-08-25HE,train,mid,2.2077,31.97,7,36352,8704,512,1.0,,,,1215
R26-122-19_HE_103_x005120_y014336,R26-122-19_HE_103,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,4.3486,85.06,5,5120,14336,512,1.0,,,,1216
R25-264-36_x009216_y020992,R25-264-36,MASH,unknown,2025-08-25HE,train,anchor,-1.381,4.48,2,9216,20992,512,1.0,,,,1217
R25-264-31_x027136_y016384,R25-264-31,MASH,unknown,2025-08-25HE,test,high,5.5999,93.56,3,27136,16384,512,1.0,,,,1218
R25-264-36_x011264_y016384,R25-264-36,MASH,unknown,2025-08-25HE,train,anchor,4.2082,77.03,7,11264,16384,512,1.0,,,,1219
R25-264-34_x033792_y018944,R25-264-34,MASH,unknown,2025-08-25HE,train,upper,3.1358,84.4,1,33792,18944,512,1.0,,,,1220
R26-122-12_HE_81_x007680_y016896,R26-122-12_HE_81,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.4002,97.86,4,7680,16896,512,1.0,,,,1221
R25-264-36_x027136_y011776,R25-264-36,MASH,unknown,2025-08-25HE,train,upper,4.5373,83.47,3,27136,11776,512,1.0,,,,1222
R25-264-12_x035328_y022016,R25-264-12,MASH,unknown,2025-08-25HE,test,high,4.021,95.24,2,35328,22016,512,1.0,,,,1223
R25-264-11_x013312_y011264,R25-264-11,MASH,unknown,2025-08-25HE,train,upper,3.9676,80.32,1,13312,11264,512,1.0,,,,1224
R25-264-10_x010240_y016896,R25-264-10,MASH,unknown,2025-08-25HE,test,upper,4.7124,87.78,3,10240,16896,512,1.0,,,,1225
R25-264-31_x028672_y009728,R25-264-31,MASH,unknown,2025-08-25HE,test,upper,3.6066,76.38,5,28672,9728,512,1.0,,,,1226
R25-264-36_x028672_y020480,R25-264-36,MASH,unknown,2025-08-25HE,train,anchor,1.0078,19.61,5,28672,20480,512,1.0,,,,1227
R26-122-19_HE_103_x012800_y013824,R26-122-19_HE_103,CCl4,unknown,2026-04-20_CCl4_HE,train,high,4.9973,95.4,4,12800,13824,512,1.0,,,,1228
R25-264-32_x026112_y019456__r2,R25-264-32,MASH,unknown,2025-08-25HE,test,mid,1.5905,49.43,1,26112,19456,512,1.0,,,R25-264-32_x026112_y019456,1229
R25-264-34_x036864_y009728,R25-264-34,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,36864,9728,512,1.0,,,,1230
R26-122-15_HE_85_x006656_y014848,R26-122-15_HE_85,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.2824,94.09,6,6656,14848,512,1.0,,,,1231
R26-122-6_HE_75_x018432_y010752,R26-122-6_HE_75,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,6.2715,97.69,4,18432,10752,512,1.0,,,,1232
R25-264-33_x015872_y007680,R25-264-33,MASH,unknown,2025-08-25HE,train,high,5.582,95.0,7,15872,7680,512,1.0,,,,1233
R25-264-35_x019456_y019456__r2,R25-264-35,MASH,unknown,2025-08-25HE,test,anchor,1.7406,34.53,5,19456,19456,512,1.0,,,R25-264-35_x019456_y019456,1234
R25-264-30_x022528_y008192,R25-264-30,MASH,unknown,2025-08-25HE,train,anchor,-0.2971,22.92,1,22528,8192,512,1.0,,,,1235
R25-264-11_x026624_y012288,R25-264-11,MASH,unknown,2025-08-25HE,train,upper,3.8659,78.71,1,26624,12288,512,1.0,,,,1236
R25-264-35_x033792_y019456,R25-264-35,MASH,unknown,2025-08-25HE,test,mid,2.2711,45.03,1,33792,19456,512,1.0,,,,1237
R25-264-35_x025088_y008704__r2,R25-264-35,MASH,unknown,2025-08-25HE,test,high,5.1859,90.33,4,25088,8704,512,1.0,,,R25-264-35_x025088_y008704,1238
R25-264-12_x014848_y022016,R25-264-12,MASH,unknown,2025-08-25HE,test,high,3.2722,90.04,4,14848,22016,512,1.0,,,,1239
R25-264-35_x022528_y026112,R25-264-35,MASH,unknown,2025-08-25HE,test,upper,4.2809,81.22,2,22528,26112,512,1.0,,,,1240
R25-264-12_x011776_y011264,R25-264-12,MASH,unknown,2025-08-25HE,test,upper,2.2869,76.19,2,11776,11264,512,1.0,,,,1241
R26-122-38_HE_97_x006144_y010752__r2,R26-122-38_HE_97,CCl4,unknown,2026-04-20_CCl4_HE,test,high,9.8251,100.0,3,6144,10752,512,1.0,,,R26-122-38_HE_97_x006144_y010752,1242
R25-264-10_x024576_y021504,R25-264-10,MASH,unknown,2025-08-25HE,test,anchor,,0.0,0,24576,21504,512,1.0,,,,1243
R25-264-3_x013312_y020992,R25-264-3,MASH,unknown,2025-08-25HE,train,low,,0.0,0,13312,20992,512,1.0,,,,1244
R25-264-33_x025600_y015360__r2,R25-264-33,MASH,unknown,2025-08-25HE,train,high,5.8275,96.76,4,25600,15360,512,1.0,,,R25-264-33_x025600_y015360,1245
R25-264-11_x013312_y027136,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,7.3253,97.42,2,13312,27136,512,1.0,,,,1246
R25-264-30_x011776_y014336,R25-264-30,MASH,unknown,2025-08-25HE,train,mid,2.6212,68.38,1,11776,14336,512,1.0,,,,1247
R25-264-3_x004608_y021504,R25-264-3,MASH,unknown,2025-08-25HE,train,high,4.7059,91.22,3,4608,21504,512,1.0,,,,1248
R25-264-1_x028160_y024064,R25-264-1,MASH,unknown,2025-08-25HE,train,high,2.931,94.05,2,28160,24064,512,1.0,,,,1249
R25-264-34_x027136_y011264,R25-264-34,MASH,unknown,2025-08-25HE,train,upper,2.6235,74.92,1,27136,11264,512,1.0,,,,1250
R25-264-12_x005632_y014848,R25-264-12,MASH,unknown,2025-08-25HE,test,mid,1.4712,66.67,2,5632,14848,512,1.0,,,,1251
R25-264-31_x033280_y015360,R25-264-31,MASH,unknown,2025-08-25HE,test,anchor,,0.0,0,33280,15360,512,1.0,,,,1252
R25-264-13_x005120_y018944,R25-264-13,MASH,unknown,2025-08-25HE,train,anchor,-1.2461,11.5,1,5120,18944,512,1.0,,,,1253
R25-264-10_x025088_y006656,R25-264-10,MASH,unknown,2025-08-25HE,test,anchor,4.6886,87.5,5,25088,6656,512,1.0,,,,1254
R25-264-35_x027136_y025088,R25-264-35,MASH,unknown,2025-08-25HE,test,upper,4.8297,86.74,5,27136,25088,512,0.9734,,,,1255
R25-264-32_x006656_y019968,R25-264-32,MASH,unknown,2025-08-25HE,test,anchor,-1.6626,10.27,2,6656,19968,512,1.0,,,,1256
R25-264-13_x018432_y011264__r2,R25-264-13,MASH,unknown,2025-08-25HE,train,high,4.5492,92.65,3,18432,11264,512,1.0,,,R25-264-13_x018432_y011264,1257
R25-264-35_x013824_y009216,R25-264-35,MASH,unknown,2025-08-25HE,test,mid,2.9027,58.56,5,13824,9216,512,1.0,,,,1258
R26-122-29_HE_82_x023040_y010752,R26-122-29_HE_82,CCl4,unknown,2026-04-20_CCl4_HE,test,high,6.1301,94.44,3,23040,10752,512,1.0,,,,1259
R25-264-36_x021504_y006656,R25-264-36,MASH,unknown,2025-08-25HE,train,anchor,2.1126,35.29,4,21504,6656,512,1.0,,,,1260
R25-264-33_x028160_y015360,R25-264-33,MASH,unknown,2025-08-25HE,train,upper,3.9492,79.12,5,28160,15360,512,1.0,,,,1261
R25-264-34_x025600_y011776__r2,R25-264-34,MASH,unknown,2025-08-25HE,train,mid,0.9656,42.81,2,25600,11776,512,1.0,,,R25-264-34_x025600_y011776,1262
R26-122-34_HE_93_x022016_y012800,R26-122-34_HE_93,CCl4,unknown,2026-04-20_CCl4_HE,test,mid,2.3031,36.41,3,22016,12800,512,0.9541,,,,1263
R26-122-23_HE_91_x011776_y014336,R26-122-23_HE_91,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,4.7026,85.09,6,11776,14336,512,1.0,,,,1264
R25-264-10_x011264_y021504,R25-264-10,MASH,unknown,2025-08-25HE,test,high,5.4045,94.03,6,11264,21504,512,1.0,,,,1265
R26-122-34_HE_93_x008704_y008192__r2,R26-122-34_HE_93,CCl4,unknown,2026-04-20_CCl4_HE,test,anchor,4.495,80.43,6,8704,8192,512,1.0,,,R26-122-34_HE_93_x008704_y008192,1266
R25-264-13_x017408_y019456,R25-264-13,MASH,unknown,2025-08-25HE,train,anchor,1.0946,39.3,1,17408,19456,512,1.0,,,,1267
R25-264-12_x009216_y014848,R25-264-12,MASH,unknown,2025-08-25HE,test,low,,0.0,0,9216,14848,512,1.0,,,,1268
R26-122-2_HE_71_x018944_y009728__r2,R26-122-2_HE_71,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,4.2092,83.96,6,18944,9728,512,1.0,,,R26-122-2_HE_71_x018944_y009728,1269
R25-264-37_x014336_y009216,R25-264-37,MASH,unknown,2025-08-25HE,train,high,5.6415,90.03,9,14336,9216,512,1.0,,,,1270
R25-264-10_x009216_y016384__r2,R25-264-10,MASH,unknown,2025-08-25HE,test,anchor,3.2184,63.64,1,9216,16384,512,1.0,,,R25-264-10_x009216_y016384,1271
