x,y,size,tissue_fraction,score,n_scored_cells,tile_id,frame_tiles,frame_patches,slide,cohort,batch,diet,scored,score_pct,split
2560,15360,512,1.0,4.210047122321342,3,R26-122-15_HE_85_x002560_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,66.13,train
3072,15360,512,1.0,3.983822138578094,5,R26-122-15_HE_85_x003072_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,58.06,train
3584,15360,512,1.0,5.061940456002286,5,R26-122-15_HE_85_x003584_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,79.03,train
4096,15360,512,1.0,4.337260292011232,2,R26-122-15_HE_85_x004096_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,68.28,train
4608,15360,512,1.0,2.5273796950004614,5,R26-122-15_HE_85_x004608_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,30.65,train
5120,15360,512,1.0,3.52781710657462,3,R26-122-15_HE_85_x005120_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,47.85,train
5632,15360,512,1.0,2.6575493340604903,4,R26-122-15_HE_85_x005632_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,32.8,train
6144,15360,512,1.0,5.428369706785477,2,R26-122-15_HE_85_x006144_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,85.48,train
6656,15360,512,1.0,3.4524478807449284,4,R26-122-15_HE_85_x006656_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,45.7,train
7168,15360,512,1.0,0.3968192308427603,1,R26-122-15_HE_85_x007168_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,6.99,train
7680,15360,512,1.0,3.077075042497631,9,R26-122-15_HE_85_x007680_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,38.71,train
8192,15360,512,1.0,3.990381485864284,8,R26-122-15_HE_85_x008192_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,58.6,train
8704,15360,512,1.0,2.361104397890436,5,R26-122-15_HE_85_x008704_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,26.88,train
9216,15360,512,1.0,3.4900538006811037,5,R26-122-15_HE_85_x009216_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,46.77,train
9728,15360,512,1.0,6.56331873828934,4,R26-122-15_HE_85_x009728_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,97.31,train
10240,15360,512,1.0,4.207757888097105,2,R26-122-15_HE_85_x010240_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,65.59,train
10752,15360,512,1.0,5.157207369207845,6,R26-122-15_HE_85_x010752_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,80.11,train
20992,15360,512,0.9109,4.657752592587656,2,R26-122-15_HE_85_x020992_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,73.66,train
21504,15360,512,1.0,1.6380822204451453,3,R26-122-15_HE_85_x021504_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,16.67,train
22016,15360,512,1.0,5.373721017568286,11,R26-122-15_HE_85_x022016_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,84.41,train
22528,15360,512,1.0,4.007751428901349,2,R26-122-15_HE_85_x022528_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,59.68,train
23040,15360,512,1.0,2.8072481572359074,4,R26-122-15_HE_85_x023040_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,35.48,train
23552,15360,512,1.0,-0.4738508984094871,4,R26-122-15_HE_85_x023552_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,3.23,train
24064,15360,512,1.0,2.1619818375544297,3,R26-122-15_HE_85_x024064_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,23.12,train
24576,15360,512,1.0,5.402746793860637,11,R26-122-15_HE_85_x024576_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,84.95,train
25088,15360,512,1.0,-3.154989432964984,1,R26-122-15_HE_85_x025088_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,0.54,train
25600,15360,512,1.0,5.643805961087385,5,R26-122-15_HE_85_x025600_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,89.78,train
26112,15360,512,1.0,4.650620979365889,7,R26-122-15_HE_85_x026112_y015360,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,73.12,train
2560,15872,512,1.0,4.29848362518589,3,R26-122-15_HE_85_x002560_y015872,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,66.67,train
3072,15872,512,1.0,3.1127078662573635,4,R26-122-15_HE_85_x003072_y015872,189,3,R26-122-15_HE_85,CCl4,2026-04-20_CCl4_HE,unknown,True,39.25,train
9728,15872,512,1.0,0.9057415960391751,2,R26-122-17_HE_101_x009728_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,14.94,train
10240,15872,512,1.0,3.597661903897159,1,R26-122-17_HE_101_x010240_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,64.75,train
10752,15872,512,1.0,-1.6844504682697914,2,R26-122-17_HE_101_x010752_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,2.3,train
11264,15872,512,1.0,5.274135202793653,3,R26-122-17_HE_101_x011264_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,91.95,train
11776,15872,512,0.9219,,0,R26-122-17_HE_101_x011776_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
14848,15872,512,0.9917,3.469208436584587,5,R26-122-17_HE_101_x014848_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,61.3,train
15360,15872,512,1.0,4.096278432635607,1,R26-122-17_HE_101_x015360_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,73.56,train
15872,15872,512,1.0,1.1319268277028076,1,R26-122-17_HE_101_x015872_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,18.39,train
16384,15872,512,1.0,4.496112034967793,3,R26-122-17_HE_101_x016384_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,82.38,train
16896,15872,512,1.0,3.1881008726177416,3,R26-122-17_HE_101_x016896_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,56.7,train
17408,15872,512,1.0,4.314432055152705,5,R26-122-17_HE_101_x017408_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,78.93,train
17920,15872,512,1.0,1.0346557468163344,2,R26-122-17_HE_101_x017920_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,16.86,train
18432,15872,512,1.0,-0.2415871657620582,3,R26-122-17_HE_101_x018432_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,6.9,train
18944,15872,512,1.0,4.642532000960728,6,R26-122-17_HE_101_x018944_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,83.52,train
19456,15872,512,1.0,0.4052582183524488,1,R26-122-17_HE_101_x019456_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,10.34,train
19968,15872,512,0.9725,3.4071314413645153,6,R26-122-17_HE_101_x019968_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,60.15,train
26112,15872,512,1.0,5.138694252700489,8,R26-122-17_HE_101_x026112_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,90.42,train
26624,15872,512,1.0,3.870412918439267,5,R26-122-17_HE_101_x026624_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,70.11,train
27136,15872,512,1.0,3.415387694115898,3,R26-122-17_HE_101_x027136_y015872,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,60.54,train
5120,16384,512,1.0,1.0913786572948043,2,R26-122-17_HE_101_x005120_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,17.62,train
5632,16384,512,1.0,-0.4538056286510051,1,R26-122-17_HE_101_x005632_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,5.75,train
6144,16384,512,1.0,-2.39740715922863,1,R26-122-17_HE_101_x006144_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,1.53,train
6656,16384,512,1.0,1.401235119422751,2,R26-122-17_HE_101_x006656_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,22.99,train
7168,16384,512,1.0,2.652720982212427,3,R26-122-17_HE_101_x007168_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,41.76,train
7680,16384,512,1.0,,0,R26-122-17_HE_101_x007680_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
8192,16384,512,1.0,0.6678505877317229,2,R26-122-17_HE_101_x008192_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,13.41,train
8704,16384,512,1.0,2.985082341056565,5,R26-122-17_HE_101_x008704_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,52.11,train
9216,16384,512,1.0,2.916896069765873,8,R26-122-17_HE_101_x009216_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,49.81,train
9728,16384,512,1.0,2.255753277515985,2,R26-122-17_HE_101_x009728_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,34.1,train
10240,16384,512,1.0,3.5090206841520732,1,R26-122-17_HE_101_x010240_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,61.69,train
10752,16384,512,0.9991,6.070389057785997,9,R26-122-17_HE_101_x010752_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,95.79,train
11264,16384,512,0.9063,2.325818718558118,1,R26-122-17_HE_101_x011264_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,34.87,train
14336,16384,512,0.9467,2.668993689286626,1,R26-122-17_HE_101_x014336_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,42.91,train
14848,16384,512,0.9118,,0,R26-122-17_HE_101_x014848_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
15360,16384,512,1.0,4.362834539840623,3,R26-122-17_HE_101_x015360_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,80.46,train
15872,16384,512,1.0,6.186328467989496,6,R26-122-17_HE_101_x015872_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,96.55,train
16384,16384,512,1.0,0.2641362565833023,2,R26-122-17_HE_101_x016384_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,8.81,train
16896,16384,512,1.0,-0.2560075136240647,2,R26-122-17_HE_101_x016896_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,6.51,train
17408,16384,512,1.0,2.379622924850091,4,R26-122-17_HE_101_x017408_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,36.4,train
17920,16384,512,1.0,-0.1548517674715178,1,R26-122-17_HE_101_x017920_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,7.28,train
18432,16384,512,1.0,1.8970986731279869,6,R26-122-17_HE_101_x018432_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,28.35,train
18944,16384,512,1.0,3.5965476648287265,8,R26-122-17_HE_101_x018944_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,64.37,train
19456,16384,512,1.0,2.1059353910491314,3,R26-122-17_HE_101_x019456_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,32.95,train
19968,16384,512,1.0,3.5108666409146423,2,R26-122-17_HE_101_x019968_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,62.07,train
20480,16384,512,0.9394,,0,R26-122-17_HE_101_x020480_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
25088,16384,512,0.9596,,0,R26-122-17_HE_101_x025088_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,0.0,train
25600,16384,512,1.0,7.552331282868095,7,R26-122-17_HE_101_x025600_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,98.85,train
26112,16384,512,1.0,5.049699452858327,3,R26-122-17_HE_101_x026112_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,89.27,train
26624,16384,512,1.0,-3.9953354902530904,1,R26-122-17_HE_101_x026624_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,0.77,train
27136,16384,512,1.0,1.9288678217727897,5,R26-122-17_HE_101_x027136_y016384,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,28.74,train
5120,16896,512,0.8494,4.187548704239452,1,R26-122-17_HE_101_x005120_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,75.48,train
5632,16896,512,1.0,2.368114468752911,5,R26-122-17_HE_101_x005632_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,35.63,train
6144,16896,512,1.0,3.360035054420632,2,R26-122-17_HE_101_x006144_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,59.77,train
6656,16896,512,1.0,2.290281416354617,2,R26-122-17_HE_101_x006656_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,34.48,train
7168,16896,512,1.0,1.5541968257674,3,R26-122-17_HE_101_x007168_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,24.14,train
7680,16896,512,1.0,5.783462649006772,2,R26-122-17_HE_101_x007680_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,94.25,train
8192,16896,512,1.0,1.8800055603821544,3,R26-122-17_HE_101_x008192_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,27.97,train
8704,16896,512,1.0,0.135910251502386,1,R26-122-17_HE_101_x008704_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,8.43,train
9216,16896,512,1.0,4.211672536871873,9,R26-122-17_HE_101_x009216_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,76.25,train
9728,16896,512,1.0,9.401387094108548,4,R26-122-17_HE_101_x009728_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,100.0,train
10240,16896,512,0.9669,1.5174028198853955,1,R26-122-17_HE_101_x010240_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,23.75,train
13824,16896,512,1.0,2.9264945532791087,4,R26-122-17_HE_101_x013824_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,50.57,train
14336,16896,512,0.9247,4.293043663076501,3,R26-122-17_HE_101_x014336_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,78.54,train
15360,16896,512,0.8558,2.5107089395591844,2,R26-122-17_HE_101_x015360_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,38.7,train
15872,16896,512,1.0,2.5818221074008068,6,R26-122-17_HE_101_x015872_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,40.61,train
16384,16896,512,1.0,2.0877590996533826,3,R26-122-17_HE_101_x016384_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,31.8,train
16896,16896,512,1.0,8.482936220158212,6,R26-122-17_HE_101_x016896_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,99.62,train
17408,16896,512,1.0,4.509980385639707,3,R26-122-17_HE_101_x017408_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,82.76,train
17920,16896,512,1.0,3.079210654011573,4,R26-122-17_HE_101_x017920_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,53.26,train
18432,16896,512,1.0,4.669367894643923,7,R26-122-17_HE_101_x018432_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,84.29,train
18944,16896,512,1.0,3.2639367046571026,7,R26-122-17_HE_101_x018944_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,58.62,train
19456,16896,512,1.0,4.346368999361186,8,R26-122-17_HE_101_x019456_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,79.69,train
19968,16896,512,1.0,0.6257412349095637,4,R26-122-17_HE_101_x019968_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,12.64,train
20480,16896,512,1.0,1.1170303700490796,2,R26-122-17_HE_101_x020480_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,18.01,train
20992,16896,512,0.9862,3.914745283665397,6,R26-122-17_HE_101_x020992_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,70.88,train
24064,16896,512,0.8145,6.57087486427046,7,R26-122-17_HE_101_x024064_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,97.32,train
24576,16896,512,0.933,5.035933284385592,4,R26-122-17_HE_101_x024576_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,88.89,train
25088,16896,512,1.0,4.808559434396006,4,R26-122-17_HE_101_x025088_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,86.59,train
25600,16896,512,1.0,-6.60395740022331,1,R26-122-17_HE_101_x025600_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,0.38,train
26112,16896,512,1.0,6.167474281886467,4,R26-122-17_HE_101_x026112_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,96.17,train
26624,16896,512,1.0,1.3222929003482136,2,R26-122-17_HE_101_x026624_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,21.84,train
27136,16896,512,1.0,4.486627136249048,6,R26-122-17_HE_101_x027136_y016896,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,81.99,train
5632,17408,512,1.0,3.0574191198277587,6,R26-122-17_HE_101_x005632_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,52.49,train
6144,17408,512,1.0,-1.0944417640822677,2,R26-122-17_HE_101_x006144_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,3.45,train
6656,17408,512,1.0,2.4843261417139684,3,R26-122-17_HE_101_x006656_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,38.31,train
7168,17408,512,1.0,3.633058704124122,3,R26-122-17_HE_101_x007168_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,65.52,train
7680,17408,512,1.0,2.977206933326374,3,R26-122-17_HE_101_x007680_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,51.34,train
8192,17408,512,1.0,-0.4596573766097321,1,R26-122-17_HE_101_x008192_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,5.36,train
8704,17408,512,1.0,3.849527875238847,4,R26-122-17_HE_101_x008704_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,69.35,train
9216,17408,512,0.9642,3.814142640755912,10,R26-122-17_HE_101_x009216_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,68.58,train
13312,17408,512,1.0,1.2816963845655307,3,R26-122-17_HE_101_x013312_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,20.31,train
13824,17408,512,1.0,0.7950837029085973,2,R26-122-17_HE_101_x013824_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,14.56,train
14336,17408,512,1.0,4.141896839228159,5,R26-122-17_HE_101_x014336_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,74.33,train
16384,17408,512,1.0,5.023200017296653,6,R26-122-17_HE_101_x016384_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,88.51,train
16896,17408,512,1.0,3.710903722170153,7,R26-122-17_HE_101_x016896_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,67.05,train
17408,17408,512,1.0,5.465138133914296,1,R26-122-17_HE_101_x017408_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,93.1,train
17920,17408,512,1.0,3.452398630277708,5,R26-122-17_HE_101_x017920_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,60.92,train
18432,17408,512,1.0,2.661475757515852,6,R26-122-17_HE_101_x018432_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,42.15,train
18944,17408,512,1.0,1.0477848365145233,1,R26-122-17_HE_101_x018944_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,17.24,train
19456,17408,512,1.0,2.0702587707210944,1,R26-122-17_HE_101_x019456_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,31.42,train
19968,17408,512,1.0,3.0893066100110835,6,R26-122-17_HE_101_x019968_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,54.02,train
20480,17408,512,1.0,5.827691382646384,3,R26-122-17_HE_101_x020480_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,94.64,train
20992,17408,512,1.0,-0.715268950103173,1,R26-122-17_HE_101_x020992_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,4.6,train
21504,17408,512,1.0,0.5092263463877543,2,R26-122-17_HE_101_x021504_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,11.49,train
22016,17408,512,1.0,5.057511455772345,5,R26-122-17_HE_101_x022016_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,89.66,train
22528,17408,512,0.9908,4.583910845623089,6,R26-122-17_HE_101_x022528_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,83.14,train
23040,17408,512,1.0,1.7102168477441049,2,R26-122-17_HE_101_x023040_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,26.05,train
23552,17408,512,1.0,1.9362543176123364,5,R26-122-17_HE_101_x023552_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,29.12,train
24064,17408,512,1.0,2.980147472214104,4,R26-122-17_HE_101_x024064_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,51.72,train
24576,17408,512,1.0,2.8538170760791455,3,R26-122-17_HE_101_x024576_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,47.89,train
25088,17408,512,1.0,2.416727442647114,2,R26-122-17_HE_101_x025088_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,37.55,train
25600,17408,512,1.0,1.5971469603515402,1,R26-122-17_HE_101_x025600_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,25.29,train
26112,17408,512,1.0,4.678323455893498,4,R26-122-17_HE_101_x026112_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,84.67,train
26624,17408,512,1.0,4.069440841768428,8,R26-122-17_HE_101_x026624_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,72.41,train
27136,17408,512,1.0,-0.0283266003765927,1,R26-122-17_HE_101_x027136_y017408,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,7.66,train
5632,17920,512,0.9917,-0.8109472978252399,2,R26-122-17_HE_101_x005632_y017920,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,4.21,train
6144,17920,512,1.0,3.356812398226577,1,R26-122-17_HE_101_x006144_y017920,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,59.39,train
6656,17920,512,1.0,5.152784823707331,1,R26-122-17_HE_101_x006656_y017920,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,90.8,train
7168,17920,512,1.0,3.656777867362926,4,R26-122-17_HE_101_x007168_y017920,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,65.9,train
7680,17920,512,1.0,3.5309242944884605,3,R26-122-17_HE_101_x007680_y017920,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,62.45,train
8192,17920,512,1.0,2.909679788260722,3,R26-122-17_HE_101_x008192_y017920,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,48.66,train
8704,17920,512,0.8595,1.671918271879719,4,R26-122-17_HE_101_x008704_y017920,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,25.67,train
12800,17920,512,1.0,7.465353140220349,7,R26-122-17_HE_101_x012800_y017920,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,98.47,train
13312,17920,512,1.0,2.61060950492747,4,R26-122-17_HE_101_x013312_y017920,277,2,R26-122-17_HE_101,CCl4,2026-04-20_CCl4_HE,unknown,True,41.38,train
